datetime_utc,temp,humidity,pressure,wind_speed,wind_deg,clouds,rain_3h,snow_3h,rain_1h_est,snow_1h_est
2025-10-07 03:00:00+00:00,14.89,46.0,1016.0,5.32,332.0,22.0,0.22714285714285715,,0.07571428571428572,0.0
2025-10-07 04:00:00+00:00,14.25,49.333333333333336,1016.6666666666666,4.963333333333334,333.3333333333333,18.666666666666668,0.2303174603174603,,0.07677248677248677,0.0
2025-10-07 05:00:00+00:00,13.610000000000001,52.666666666666664,1017.3333333333334,4.6066666666666665,334.6666666666667,15.333333333333334,0.2334920634920635,,0.07783068783068783,0.0
2025-10-07 06:00:00+00:00,12.97,56.0,1018.0,4.25,336.0,12.0,0.2366666666666667,,0.0788888888888889,0.0
2025-10-07 07:00:00+00:00,12.543333333333333,58.666666666666664,1018.0,3.69,340.3333333333333,8.333333333333332,0.23984126984126986,,0.07994708994708995,0.0
2025-10-07 08:00:00+00:00,12.116666666666667,61.333333333333336,1018.0,3.13,344.6666666666667,4.666666666666666,0.24301587301587302,,0.08100529100529101,0.0
2025-10-07 09:00:00+00:00,11.69,64.0,1018.0,2.57,349.0,1.0,0.24619047619047618,,0.08206349206349206,0.0
2025-10-07 10:00:00+00:00,11.263333333333334,66.0,1018.6666666666666,2.37,236.33333333333334,0.6666666666666667,0.24936507936507937,,0.08312169312169312,0.0
2025-10-07 11:00:00+00:00,10.836666666666666,68.0,1019.3333333333334,2.17,123.66666666666669,0.33333333333333337,0.25253968253968256,,0.08417989417989419,0.0
2025-10-07 12:00:00+00:00,10.41,70.0,1020.0,1.97,11.0,0.0,0.2557142857142857,,0.08523809523809524,0.0
2025-10-07 13:00:00+00:00,11.003333333333334,67.0,1020.3333333333334,1.4433333333333334,20.0,0.0,0.2588888888888889,,0.0862962962962963,0.0
2025-10-07 14:00:00+00:00,11.596666666666666,64.0,1020.6666666666666,0.9166666666666665,29.0,0.0,0.26206349206349205,,0.08735449735449735,0.0
2025-10-07 15:00:00+00:00,12.19,61.0,1021.0,0.39,38.0,0.0,0.2652380952380953,,0.08841269841269843,0.0
2025-10-07 16:00:00+00:00,13.626666666666667,54.666666666666664,1020.6666666666666,1.1066666666666665,33.333333333333336,0.0,0.26841269841269844,,0.08947089947089948,0.0
2025-10-07 17:00:00+00:00,15.063333333333333,48.33333333333333,1020.3333333333334,1.8233333333333333,28.666666666666664,0.0,0.2715873015873016,,0.09052910052910053,0.0
2025-10-07 18:00:00+00:00,16.5,42.0,1020.0,2.54,24.0,0.0,0.27476190476190476,,0.09158730158730159,0.0
2025-10-07 19:00:00+00:00,17.433333333333334,39.333333333333336,1019.0,2.6233333333333335,34.666666666666664,0.0,0.2779365079365079,,0.09264550264550264,0.0
2025-10-07 20:00:00+00:00,18.366666666666667,36.666666666666664,1018.0,2.7066666666666666,45.33333333333333,0.0,0.2811111111111111,,0.09370370370370369,0.0
2025-10-07 21:00:00+00:00,19.3,34.0,1017.0,2.79,56.0,0.0,0.2842857142857143,,0.09476190476190477,0.0
2025-10-07 22:00:00+00:00,19.04,34.666666666666664,1017.3333333333334,2.9166666666666665,65.0,0.0,0.28746031746031747,,0.09582010582010582,0.0
2025-10-07 23:00:00+00:00,18.78,35.333333333333336,1017.6666666666666,3.0433333333333334,74.0,0.0,0.29063492063492063,,0.09687830687830688,0.0
2025-10-08 00:00:00+00:00,18.52,36.0,1018.0,3.17,83.0,0.0,0.2938095238095238,,0.09793650793650793,0.0
2025-10-08 01:00:00+00:00,17.843333333333334,38.666666666666664,1018.6666666666666,3.0833333333333335,100.0,1.0,0.296984126984127,,0.09899470899470901,0.0
2025-10-08 02:00:00+00:00,17.166666666666664,41.333333333333336,1019.3333333333334,2.9966666666666666,117.0,2.0,0.3001587301587302,,0.10005291005291006,0.0
